Title,Author,First Published Year,Subjects,Cover Image URL
"America and Americans, and selected nonfiction",John Steinbeck,2002,Description and travel,http://covers.openlibrary.org/b/id/9292325-L.jpg
The grapes of wrath,John Steinbeck,1939,Migrant agricultural laborers,
Cup of gold,John Steinbeck,1929,Fiction,
Bitmeyen Kavga,John Steinbeck,1995,,http://covers.openlibrary.org/b/id/12272932-L.jpg
Short Stories (Johnny Bear / Snake),John Steinbeck,1937,,http://covers.openlibrary.org/b/id/10586754-L.jpg
OF MEN AND THEIR MAKING,John Steinbeck,2002,United States,http://covers.openlibrary.org/b/id/1349930-L.jpg
"The grapes of wrath and other writings, 1936-1941 (Grapes of Wrath / Harvest Gypsies / Long Valley / Sea of Cortez)",John Steinbeck,1996,California,http://covers.openlibrary.org/b/id/9157800-L.jpg
Travels with Charley and Later Novels 1947-1962 (Burning Bright / Sweet Thursday / Travels with Charley / Wayward Bus / Winter of Our Discontent),John Steinbeck,2007,Travel,http://covers.openlibrary.org/b/id/879362-L.jpg
The Grapes of Wrath. Screenplay,Nunnally Johnson,1939,,http://covers.openlibrary.org/b/id/8770681-L.jpg
the Grapes of Wrath,Paola Trimarco,1998,Readers,http://covers.openlibrary.org/b/id/381723-L.jpg
Ren shu zhi jian,John Steinbeck,1946,,
Tortilla flat,John Steinbeck,1944,,
Perlen,John Steinbeck,1950,,
The red pony,John Steinbeck,1933,,
The long valley,John Steinbeck,1943,,
The grapes of wrath,John Steinbeck,1939,,
Cannery Row,John Steinbeck,1945,,
The pearl,John Steinbeck,1947,,
Cannery Row,John Steinbeck,2020,,
The Pearl,John Steinbeck,2011,,
In Dubious Battle,John Steinbeck,1936,American fiction (fictional works by one author),
Al Midilli,John Steinbeck,2015,,http://covers.openlibrary.org/b/id/12295237-L.jpg
Grapes of Wrath,John Steinbeck,2009,,
The Steinbeck Centennial Collection (Cannery Row /  East of Eden / Grapes of Wrath /  In Search of America /  Of Mice and Men /  Pearl /  Travels With Charley),John Steinbeck,2002,,http://covers.openlibrary.org/b/id/111901-L.jpg
The Essential Steinbeck (Cannery Row / Grapes of Wrath / Of Mice and Men / Tortilla Flat),John Steinbeck,1607,Children's fiction,http://covers.openlibrary.org/b/id/10586723-L.jpg
John Steinbeck Omnibus (Cannery Row / East of Eden / Grapes of Wrath),John Steinbeck,1950,,
Viva Zapata!,John Steinbeck,1975,Drama,http://covers.openlibrary.org/b/id/9189468-L.jpg
Stories from the Long Valley,John Steinbeck,1978,English Short stories,http://covers.openlibrary.org/b/id/12373889-L.jpg
Steinbeck Boxed Set,John Steinbeck,1968,,
Novels (Burning Bright / Pearl),John Steinbeck,1968,,http://covers.openlibrary.org/b/id/11498483-L.jpg
Steinbeck in Vietnam,John Steinbeck,2012,Literature and the war,http://covers.openlibrary.org/b/id/9058824-L.jpg
Sobranie sochineniĭ v shesti tomakh,John Steinbeck,1989,Translations into Russian,
East of Eden. 1/2,John Steinbeck,1954,Fiction,http://covers.openlibrary.org/b/id/8219945-L.jpg
East of Eden. 2/2,John Steinbeck,1954,,
ʻAl ʻakhbarim ṿa-anashim,John Steinbeck,1951,,
Novels and Stories 1932-1937 (In Dubious Battle / Of Mice and Men / Pastures of Heaven / To a God Unknown / Tortilla Flat),John Steinbeck,1994,American fiction (fictional works by one author),http://covers.openlibrary.org/b/id/12373756-L.jpg
Novels 1942-1952 (Cannery Row / East of Eden / Moon is Down / Pearl),John Steinbeck,2001,Fiction,http://covers.openlibrary.org/b/id/8369200-L.jpg
Furore,John Steinbeck,2013,,http://covers.openlibrary.org/b/id/13008630-L.jpg
Al dio sconosciuto,John Steinbeck,1946,,http://covers.openlibrary.org/b/id/14320050-L.jpg
Of Mice and Men (adaptation),Kevin Hinkle,2001,Children's fiction,http://covers.openlibrary.org/b/id/381724-L.jpg
The Grapes of Wrath,Margaret Tarner,1982,,http://covers.openlibrary.org/b/id/9158071-L.jpg
Guzap uzumleni,John Steinbeck,1973,,
Novels (East of Eden / Wayward Bus),John Steinbeck,1962,Fiction,http://covers.openlibrary.org/b/id/8757617-L.jpg
Two-in-one,John Steinbeck,1947,,
The raid,John Steinbeck,1934,,
The murder,John Steinbeck,1934,,
Mu tig,John Steinbeck,2011,Wealth,
Vanderbilt clinic,John Steinbeck,1947,Clinics,
The moon is down,John Steinbeck,1942,,
Der rote Pony,John Steinbeck,1945,,
Månen har gått ned,John Steinbeck,1942,,
Möss och människor,John Steinbeck,1939,,
La luna è tramontata,John Steinbeck,1949,,
Nuits sans lune,John Steinbeck,1945,,
Nothing so monstrous,John Steinbeck,1936,,
Nuits noires,John Steinbeck,1944,,
Helmi,John Steinbeck,1949,,
La luna tramonta,John Steinbeck,1945,,
The pearl,John Steinbeck,1948,,
My Sister's Keeper,Jodi Picoult,2004,Jodi Picoult,http://covers.openlibrary.org/b/id/12643437-L.jpg
Nineteen Minutes,Jodi Picoult,2006,Literature,http://covers.openlibrary.org/b/id/479431-L.jpg
The Pact,Jodi Picoult,1998,Literature,http://covers.openlibrary.org/b/id/38498-L.jpg
Keeping Faith,Jodi Picoult,1999,Miracles,http://covers.openlibrary.org/b/id/433039-L.jpg
Perfect Match,Jodi Picoult,2002,Fiction,http://covers.openlibrary.org/b/id/476343-L.jpg
Mercy,Jodi Picoult,1996,Fiction,http://covers.openlibrary.org/b/id/1463695-L.jpg
Mercy,Jodi Picoult,2006,"Married people, fiction",
Sing You Home,Jodi Picoult,2011,"Fiction, family life, general",
The Tenth Circle,Jodi Picoult,2006,Date rape,http://covers.openlibrary.org/b/id/541383-L.jpg
Tenth Circle,Jodi Picoult,2006,"Fiction, psychological",http://covers.openlibrary.org/b/id/12530062-L.jpg
The Plain Truth,Jodi Picoult,2000,Amish,http://covers.openlibrary.org/b/id/408608-L.jpg
Book of Two Ways,Jodi Picoult,2020,American literature,http://covers.openlibrary.org/b/id/10219952-L.jpg
Leaving Time,Jodi Picoult,2014,Mothers and daughters,http://covers.openlibrary.org/b/id/8870893-L.jpg
Picture perfect,Jodi Picoult,1995,Married women,http://covers.openlibrary.org/b/id/272234-L.jpg
Harvesting the heart,Jodi Picoult,1993,Women,http://covers.openlibrary.org/b/id/3932269-L.jpg
Second glance,Jodi Picoult,2003,Man-woman relationships,http://covers.openlibrary.org/b/id/477595-L.jpg
Pact,Jodi Picoult,2008,"Fiction, psychological",
Change of Heart,Jodi Picoult,2008,Literature,http://covers.openlibrary.org/b/id/2580018-L.jpg
Salem Falls,Jodi Picoult,2001,Fiction,http://covers.openlibrary.org/b/id/476340-L.jpg
House rules,Jodi Picoult,2010,Fiction,http://covers.openlibrary.org/b/id/6305239-L.jpg
Harvesting the Heart,Jodi Picoult,1995,"Fiction, family life, general",http://covers.openlibrary.org/b/id/12693530-L.jpg
Vanishing Acts,Jodi Picoult,2005,"Fiction, psychological",
Songs of the humpback whale,Jodi Picoult,2008,Fiction,http://covers.openlibrary.org/b/id/10216560-L.jpg
Picture Perfect,Jodi Picoult,2009,,
Vanishing acts,Jodi Picoult,2005,Psychological fiction,http://covers.openlibrary.org/b/id/4246972-L.jpg
Keeping Faith,Jodi Picoult,2008,"Fiction, family life, general",
Small Great Things,Jodi Picoult,2016,"African americans, fiction",
The Storyteller,Jodi Picoult,2013,Grief,http://covers.openlibrary.org/b/id/9242716-L.jpg
Change of heart,Jodi Picoult,2008,"Transplantation of organs, tissues",http://covers.openlibrary.org/b/id/10102926-L.jpg
House Rules,Jodi Picoult,2010,Patients,http://covers.openlibrary.org/b/id/9126631-L.jpg
Handle with care,Jodi Picoult,2009,Wrongful life,http://covers.openlibrary.org/b/id/6024407-L.jpg
Harvesting the heart,Jodi Picoult,2003,Mothers and daughters,http://covers.openlibrary.org/b/id/10445573-L.jpg
The storyteller,Jodi Picoult,2013,American fiction,http://covers.openlibrary.org/b/id/10139667-L.jpg
Outsiders,S. E. Hinton,1967,,http://covers.openlibrary.org/b/id/13117651-L.jpg
Nineteen Minutes,Jodi Picoult,2007,,
Leaving Time,Jodi Picoult,2000,,
House Rules,Jodi Picoult,2010,,http://covers.openlibrary.org/b/id/13298590-L.jpg
Compasion,Jodi Picoult,2007,,http://covers.openlibrary.org/b/id/2269464-L.jpg
Songs of the Humpback Whale,Jodi Picoult,1992,Interpersonal relations,http://covers.openlibrary.org/b/id/476713-L.jpg
Wish You Were Here,Jodi Picoult,2022,"Fiction, women",
Small Great Things,Jodi Picoult,2017,Race relations,http://covers.openlibrary.org/b/id/8842269-L.jpg
Mercy,Jodi Picoult,2008,Adultery,http://covers.openlibrary.org/b/id/10348565-L.jpg
House Rules,Jodi Picoult,2010,"Fiction, psychological",http://covers.openlibrary.org/b/id/10549100-L.jpg
A Spark of Light,Jodi Picoult,2018,nyt:trade-fiction-paperback=2019-10-13,http://covers.openlibrary.org/b/id/11479579-L.jpg
Vanishing Acts,Jodi Picoult,2005,Fathers and daughters,http://covers.openlibrary.org/b/id/12618735-L.jpg
Sing you home,Jodi Picoult,2011,Human reproductive technology,http://covers.openlibrary.org/b/id/10125625-L.jpg
Keeping Faith,Jodi Picoult,2006,"Fiction, family life, general",
Handle with care,Jodi Picoult,2009,Physicians,http://covers.openlibrary.org/b/id/10402527-L.jpg
Perfect match,Jodi Picoult,2006,Sexually abused children,http://covers.openlibrary.org/b/id/10343236-L.jpg
Second glance,Jodi Picoult,2006,Abenaki Indians,http://covers.openlibrary.org/b/id/10209492-L.jpg
The Book Of Two Ways,Jodi Picoult,2021,"Fiction, family life",http://covers.openlibrary.org/b/id/11531682-L.jpg
"Second Glance {{ SECOND GLANCE }} By Picoult, Jodi ( AUTHOR) Jan-25-2007",Jodi Picoult,2007,,
Handle with Care,Jodi Picoult,2009,,
Storyteller,Jodi Picoult,2013,,
Perfect Match,Jodi Picoult,2002,,
A Spark of Light,Jodi Picoult,2019,,
Salem Falls,Jodi Picoult,2005,,
The Tenth Circle,Jodi Picoult,2008,,http://covers.openlibrary.org/b/id/13628260-L.jpg
My Sister's Keeper,Jodi Picoult,2004,,
Lone Wolf,Jodi Picoult,2012,Accident victims,http://covers.openlibrary.org/b/id/9064273-L.jpg
Lone Wolf,Jodi Picoult,2012,"Parent and child, fiction",
The Pact LP,Jodi Picoult,2007,"Fiction, psychological",http://covers.openlibrary.org/b/id/4942120-L.jpg
Bis ans Ende aller Tage. Die Geschichte einer Liebe,Jodi Picoult,2000,,http://covers.openlibrary.org/b/id/2199661-L.jpg
Keeping Faith LP,Jodi Picoult,2007,"New hampshire, fiction",
Auf den zweiten Blick. Roman,Jodi Picoult,2002,,http://covers.openlibrary.org/b/id/2209719-L.jpg
Pact,Jodi Picoult,2006,,
Die einzige Wahrheit,Jodi Picoult,2001,,http://covers.openlibrary.org/b/id/3273689-L.jpg
Leaving time,Jodi Picoult,2014,Teenage girls,http://covers.openlibrary.org/b/id/11962049-L.jpg
Book of Two Ways,Jodi Picoult,2020,"Fiction, family life",http://covers.openlibrary.org/b/id/12809759-L.jpg
Songs of the Humpback Whale,Jodi Picoult,2002,,http://covers.openlibrary.org/b/id/12436263-L.jpg
Plain Truth,Jodi Picoult,2007,Teenage girls,http://covers.openlibrary.org/b/id/12791315-L.jpg
Spark of Light,Jodi Picoult,2018,"Fiction, suspense",
Second Glance,Jodi Picoult,2003,Eugenics,http://covers.openlibrary.org/b/id/12615785-L.jpg
Salem Falls,Jodi Picoult,2001,,
Handle with Care,Jodi Picoult,2009,"Fiction, psychological",http://covers.openlibrary.org/b/id/12618745-L.jpg
Keeping faith,Jodi Picoult,2007,Children of divorced parents,http://covers.openlibrary.org/b/id/10204394-L.jpg
Leaving Time,Jodi Picoult,2014,"Fiction, mystery & detective, general",http://covers.openlibrary.org/b/id/10776618-L.jpg
The tenth circle,Jodi Picoult,2014,Fathers and daughters,http://covers.openlibrary.org/b/id/11045457-L.jpg
Sing You Home,Jodi Picoult,2011,nyt:trade-fiction-paperback=2011-11-06,http://covers.openlibrary.org/b/id/10684691-L.jpg
House Rules,Jodi Picoult,2010,,http://covers.openlibrary.org/b/id/10870928-L.jpg
Storyteller,Jodi Picoult,,nyt:combined-print-and-e-book-fiction=2013-03-17,http://covers.openlibrary.org/b/id/10870977-L.jpg
Wish You Were Here,Jodi Picoult,2021,American literature,http://covers.openlibrary.org/b/id/11126598-L.jpg
Picture perfect,Jodi Picoult,2009,"Married people, fiction",http://covers.openlibrary.org/b/id/10796258-L.jpg
Between the lines,Jodi Picoult,2012,Books and reading,http://covers.openlibrary.org/b/id/7254720-L.jpg
Plain truth,Jodi Picoult,2007,Amish,http://covers.openlibrary.org/b/id/6873471-L.jpg
Salem Falls,Jodi Picoult,2001,Preparatory school teachers,http://covers.openlibrary.org/b/id/6873604-L.jpg
House rules,Jodi Picoult,2010,Asperger's syndrome,http://covers.openlibrary.org/b/id/7074436-L.jpg
Plain truth,Jodi Picoult,2007,Amish,http://covers.openlibrary.org/b/id/10435155-L.jpg
Plain Truth,Jodi Picoult,2018,,http://covers.openlibrary.org/b/id/10668491-L.jpg
Sing you home,Jodi Picoult,2011,Divorced people,http://covers.openlibrary.org/b/id/6680503-L.jpg
Second glance,Jodi Picoult,2004,Abenaki Indians,http://covers.openlibrary.org/b/id/6786847-L.jpg
Leaving Time,Jodi Picoult,2014,Fiction,http://covers.openlibrary.org/b/id/9734526-L.jpg
Leaving time,Jodi Picoult,2014,Missing persons,http://covers.openlibrary.org/b/id/13429926-L.jpg
Off the Page,Jodi Picoult,2015,,http://covers.openlibrary.org/b/id/8949275-L.jpg
Mad Honey,Jodi Picoult,2022,nyt:combined-print-and-e-book-fiction=2022-10-23,http://covers.openlibrary.org/b/id/12553217-L.jpg
Huan xin =,Jodi Picoult,2009,"Transplantation of organs, tissues",http://covers.openlibrary.org/b/id/12651913-L.jpg
Mo gui you xi =,Jodi Picoult,2011,Sexually abused children,
"To, co zostalo",Jodi Picoult,2013,,http://covers.openlibrary.org/b/id/9455332-L.jpg
ha-Heskem,Jodi Picoult,2007,,
Nineteen Minutes,Jodi Picoult,2008,,
The Notebook,Nicholas Sparks,1996,Man-woman relationships,http://covers.openlibrary.org/b/id/7382153-L.jpg
The Best of Me,Nicholas Sparks,2011,New York Times bestseller,http://covers.openlibrary.org/b/id/6747040-L.jpg
Two by Two,Nicholas Sparks,2016,Father-daughter relationship,http://covers.openlibrary.org/b/id/8349529-L.jpg
The rescue,Nicholas Sparks,2000,Handicapped children,http://covers.openlibrary.org/b/id/227074-L.jpg
Dear John,Nicholas Sparks,2006,"Man-woman relationships, fiction",http://covers.openlibrary.org/b/id/13781295-L.jpg
Nights in Rodanthe,Nicholas Sparks,2002,Divorced people,http://covers.openlibrary.org/b/id/286349-L.jpg
Dear John,Nicholas Sparks,2006,Long-distance relationships,http://covers.openlibrary.org/b/id/2379032-L.jpg
The longest ride,Nicholas Sparks,2013,Widowers,http://covers.openlibrary.org/b/id/10661914-L.jpg
A Bend In The Road,Nicholas Sparks,2001,Hit-and-run drivers,http://covers.openlibrary.org/b/id/227082-L.jpg
The wedding,Nicholas Sparks,2003,Open Library Staff Picks,http://covers.openlibrary.org/b/id/287599-L.jpg
The Guardian,Nicholas Sparks,2003,Open Library Staff Picks,http://covers.openlibrary.org/b/id/286172-L.jpg
A walk to remember,Nicholas Sparks,1999,Fiction,http://covers.openlibrary.org/b/id/229771-L.jpg
The last song,Nicholas Sparks,2009,Literature,http://covers.openlibrary.org/b/id/6411538-L.jpg
Three Weeks With My Brother,Nicholas Sparks,2004,family,http://covers.openlibrary.org/b/id/7912228-L.jpg
At First Sight,Nicholas Sparks,2001,Fiction,http://covers.openlibrary.org/b/id/2379799-L.jpg
Safe Haven,Nicholas Sparks,2010,"Fiction, romance, contemporary",http://covers.openlibrary.org/b/id/10326213-L.jpg
Notebook,Nicholas Sparks,2000,,http://covers.openlibrary.org/b/id/13754357-L.jpg
Message in a bottle,Nicholas Sparks,1998,Fiction,http://covers.openlibrary.org/b/id/540720-L.jpg
Bend in the Road,Nicholas Sparks,2001,,
The Notebook,Nicholas Sparks,1996,"Man-woman relationships, fiction",http://covers.openlibrary.org/b/id/12290812-L.jpg
The Choice,Nicholas Sparks,2007,Promises,http://covers.openlibrary.org/b/id/1235154-L.jpg
Guardian,Nicholas Sparks,2003,"Fiction, romance, suspense",http://covers.openlibrary.org/b/id/13877530-L.jpg
True Believer,Nicholas Sparks,2005,,http://covers.openlibrary.org/b/id/13790166-L.jpg
Dreamland,Nicholas Sparks,2022,nyt:combined-print-and-e-book-fiction=2022-10-09,http://covers.openlibrary.org/b/id/12568272-L.jpg
Choice,Nicholas Sparks,2007,"North carolina, fiction",http://covers.openlibrary.org/b/id/13252963-L.jpg
At First Sight,Nicholas Sparks,2005,"Fiction, thrillers, suspense",
Walk to Remember,Nicholas Sparks,2000,,
Safe Haven,Nicholas Sparks,2010,"Fiction, romance, contemporary",
Rescue,Nicholas Sparks,2000,,http://covers.openlibrary.org/b/id/13252958-L.jpg
Guardian,Nicholas Sparks,2003,"Fiction, romance, suspense",
Nights in Rodanthe,Nicholas Sparks,2002,,
Last Song,Nicholas Sparks,2009,"Fathers and daughters, fiction",
Wedding,Nicholas Sparks,2003,"Married people, fiction",
The Return,Nicholas Sparks,2020,nyt:combined-print-and-e-book-fiction=2020-10-18,http://covers.openlibrary.org/b/id/10389674-L.jpg
Three weeks with my brother,Nicholas Sparks,2004,American Novelists,http://covers.openlibrary.org/b/id/286423-L.jpg
Message in a Bottle,Nicholas Sparks,1999,,
The Lucky One,Nicholas Sparks,2008,Fiction,http://covers.openlibrary.org/b/id/5360987-L.jpg
Longest Ride,Nicholas Sparks,2013,"Fiction, romance, western",http://covers.openlibrary.org/b/id/12779177-L.jpg
Return,Nicholas Sparks,2020,"North carolina, fiction",
The choice,Nicholas Sparks,2008,Triangles (Interpersonal relations),http://covers.openlibrary.org/b/id/10204954-L.jpg
Walk to Remember,Nicholas Sparks,2007,"Fiction, romance, general",http://covers.openlibrary.org/b/id/10446165-L.jpg
Dear John,Nicholas Sparks,2006,"Fiction, romance, contemporary",http://covers.openlibrary.org/b/id/10196968-L.jpg
Safe Haven,Nicholas Sparks,2010,Neighbors,http://covers.openlibrary.org/b/id/6453254-L.jpg
Od pierwszego wejrzenia,Nicholas Sparks,2011,,http://covers.openlibrary.org/b/id/13944639-L.jpg
Dear John,Nicholas Sparks,2007,"Fiction, romance, contemporary",http://covers.openlibrary.org/b/id/13344277-L.jpg
Wedding,Nicholas Sparks,2007,"Married people, fiction",
Lucky One,Nicholas Sparks,2008,"Fiction, romance, suspense",
Longest Ride,Nicholas Sparks,2013,"Fiction, romance, western",
See Me,Nicholas Sparks,2015,"Fiction, romance, contemporary",
The Longest Ride,Nicholas Sparks,2013,,
Zeit im Wind,Nicholas Sparks,1999,German language,http://covers.openlibrary.org/b/id/2205969-L.jpg
Safe Haven,Nicholas Sparks,2010,"Fiction, romance, contemporary",http://covers.openlibrary.org/b/id/8943475-L.jpg
Pamiętnik,Nicholas Sparks,2000,,http://covers.openlibrary.org/b/id/10135961-L.jpg
Every Breath,Nicholas Sparks,2014,Every Breath,http://covers.openlibrary.org/b/id/9244529-L.jpg
The lucky one,Nicholas Sparks,2009,Photographs,http://covers.openlibrary.org/b/id/10321813-L.jpg
At First Sight,Nicholas Sparks,2006,"Fiction, suspense",http://covers.openlibrary.org/b/id/10600848-L.jpg
Bend in the Road,Nicholas Sparks,2013,"Fiction, psychological",
The Wedding,Nicholas Sparks,2015,"Married people, fiction",http://covers.openlibrary.org/b/id/8831052-L.jpg
Last Song,Nicholas Sparks,2009,"Fathers and daughters, fiction",http://covers.openlibrary.org/b/id/12747883-L.jpg
Message in a Bottle,Nicholas Sparks,1999,"Fiction, romance, contemporary",http://covers.openlibrary.org/b/id/12515841-L.jpg
The wedding,Nicholas Sparks,2003,Communication in marriage,http://covers.openlibrary.org/b/id/11068696-L.jpg
Nights in Rodanthe,Nicholas Sparks,2008,Middle-aged women,http://covers.openlibrary.org/b/id/10591452-L.jpg
Weit wie das Meer,Nicholas Sparks,1998,Ocean bottles,http://covers.openlibrary.org/b/id/1009120-L.jpg
True believer,Nicholas Sparks,2005,Ghost stories,http://covers.openlibrary.org/b/id/286422-L.jpg
UN Paseo Para Recordar,Nicholas Sparks,2000,Teenage boys,http://covers.openlibrary.org/b/id/7271098-L.jpg
I wciaz ja kocham,Nicholas Sparks,2013,,http://covers.openlibrary.org/b/id/13964926-L.jpg
Jesienna milosc,Nicholas Sparks,2012,,http://covers.openlibrary.org/b/id/13940953-L.jpg
